10152	9606
10154	9606
10155	9606
10158	9606
10160	9606
10163	9606
10167	9606
10168	9606
10170	9606
10177	9606
10179	9606
10183	9606
10184	9606
10185	9606
10186	9606
10187	9606
10188	9606
10189	9606
10190	9606
10193	9606
10197	9606
10198	9606
10199	9606
10200	9606
10201	9606
10206	9606
10207	9606
10209	9606
10210	9606
10213	9823
10216	9606
10222	9606
10223	9606
10226	9606
10227	9606
10230	10116
10235	9606
10244	9606
10245	1773
10247	224308
10250	9606
10254	10116
10258	9606
10260	9606
10262	9606
10264	9606
10266	9606
10273	10116
10274	10116
10275	10116
10276	9606
10277	9606
10278	9606
10279	9606
10280	9606
10283	10090
10287	10090
10294	10090
10297	10090
10298	10090
10304	10116
10307	10116
10309	10116
10312	10116
10315	10090
10320	9606
10323	9606
10324	10090
10328	10116
10329	9606
10330	9606
10331	9606
10332	9606
10338	9606
10342	10116
10346	10090
10348	10116
10352	10116
10353	9606
10354	9031
10356	282458
10358	10116
10360	10116
10364	10116
10368	9606
10372	9606
10373	9606
10378	9606
10396	9606
10397	9606
10401	83333
10402	10116
10403	9913
10407	9913
10410	9606
10417	9606
10420	9606
10424	9606
10426	10116
10427	9606
10429	9606
10434	9606
10436	3649
10437	7787
10438	9986
10439	9823
10441	9986
10442	237561
10443	9913
10444	9823
10445	5693
10449	158878
10450	10360
10452	5693
10454	271
10455	5664
10456	5823
10457	5811
10458	1582
10460	4754
10461	7159
10462	7091
10463	1313
10464	10299
10466	10090
10467	521098
10468	283643
10469	5476
10472	9606
10473	9606
10475	9606
10476	9606
10477	9606
10478	9606
10480	9606
10483	10116
10485	10090
10486	9606
10489	10116
10491	9913
10493	9606
10494	9606
10495	9606
10497	9913
10498	9606
10501	10090
10502	10116
10505	9606
10506	9606
10509	9606
10511	9606
10513	10090
10514	10116
10515	10116
10517	9606
10520	9606
10526	10116
10527	10116
10528	9913
10529	10116
10531	9606
10532	9606
10533	10090
10535	9606
10536	10116
10537	9606
10538	10116
10539	10116
10540	10116
10541	9606
10542	9606
10544	9606
10547	9606
10548	9606
10549	10116
10550	9913
10551	10090
10552	9606
10553	9606
10554	10090
10558	10116
10559	10116
10560	10116
10561	9606
10563	9606
10564	9913
10567	9606
10574	10090
10575	10090
10576	10116
10577	10116
10578	10116
10579	9606
10580	9606
10582	9606
10583	9606
10584	9606
10586	10090
10588	9606
10593	9913
10594	9606
10595	10116
10599	9606
10600	10116
10602	9913
10607	10116
10608	9606
10612	9606
10613	10090
10617	9823
10618	9606
10621	9823
10623	10116
10624	9606
10627	9606
10635	9606
10640	10116
10647	10116
10648	10090
10649	10090
10651	9913
10653	9606
10654	9913
10656	9606
10658	10090
10659	9606
10664	9606
10665	10116
10666	10090
10667	10116
10669	10116
10670	9606
10673	9913
10674	9606
10675	9606
10676	10116
10678	9606
10679	9606
10682	10116
10684	9606
10685	10116
10688	10116
10691	9606
10692	9606
10693	9606
10694	9606
10695	9606
10696	9606
10697	9606
10698	10116
10701	559292
10702	9606
10703	9606
10705	9606
10706	9606
10709	9913
10711	9606
10728	10116
10732	9606
10733	9606
10734	9606
10736	9606
10738	107412
10739	195102
10741	10116
10742	9606
10743	9606
10745	10116
10747	10116
10748	9606
10750	10116
10751	9606
10752	9606
10756	9606
10759	224308
10763	10116
10764	10116
10765	9606
10766	10116
10767	10116
10768	9606
10769	9606
10773	9606
10777	9606
10781	9606
10782	9606
10784	7227
10785	9606
10791	83333
10792	83333
10796	10116
10797	9606
10803	10090
10806	9606
10808	9606
10809	9606
10810	9606
10811	9606
10813	7460
10814	9606
10818	9606
10819	9606
10824	9606
10825	10116
10827	9606
10832	9606
10834	9606
10839	9606
10841	10116
10842	9606
10844	9606
10845	9606
10849	9606
10850	9606
10851	9606
10854	9606
10856	9031
10857	9606
10862	10116
10869	9606
10871	9606
10874	9913
10876	10090
10878	9606
10880	9606
10881	10090
10885	9606
10889	10116
10892	9606
10899	9606
10900	9606
10901	9606
10903	9606
10904	9606
10906	9606
10907	9606
10908	9913
10909	9606
10911	9606
10918	9606
10919	9606
10925	9606
10926	9606
10927	9606
10928	10116
10929	9606
10930	10116
10938	9606
10945	9606
10950	9606
10951	10090
10954	9606
10957	9606
10958	10090
10959	10116
10960	10090
10961	10090
10962	9913
10964	9823
10967	9606
10970	9606
10971	9606
10972	10116
10977	9606
10979	9606
10980	9606
10981	10116
10982	9606
10983	10116
10984	9606
10985	9606
10989	10090
10991	10116
10992	9606
10997	10090
10999	10116
11000	10116
11002	10116
11003	9606
11004	10090
11006	9606
11009	9913
11010	10116
11013	9606
11016	9606
11017	9606
11019	9606
11024	9606
11027	10116
11028	10090
11031	10090
11033	10116
11035	9913
11036	10116
11037	9606
11038	10090
11039	10090
11042	9606
11043	9606
11044	9606
11045	10090
11046	9606
11047	9606
11049	10116
11054	9606
11055	9606
11056	10116
11058	10116
11060	9606
11061	9606
11063	9606
11066	9823
11067	9031
11068	9606
11071	9606
11080	10090
11081	9606
11082	9606
11084	9606
11085	9606
11087	10090
11088	9606
11089	9606
11090	9606
11092	9606
11094	10116
11096	9606
11098	9606
11102	9606
11104	10090
11105	9606
11107	9823
11109	9606
11110	9606
11111	9913
11112	10090
11113	9606
11114	9606
11115	10116
11117	10116
11118	9606
11119	10116
11120	9606
11125	9606
11126	9606
11130	9606
11131	9606
11134	9606
11138	10360
11140	9606
11141	10090
11142	10116
11149	9606
11150	9606
11152	9606
11153	9606
11154	9606
11156	9606
11158	9606
11160	9606
11163	9606
11165	9606
11168	9606
11173	9606
11174	9606
11176	9606
11177	9606
11179	9606
11180	9606
11184	9606
11186	9606
11187	9606
11188	9606
11189	9606
11191	9606
11192	9606
11195	9606
11199	9823
11200	10116
11201	9606
11202	10090
11203	10116
11204	9606
11205	10090
11206	9606
11208	9606
11209	9606
11213	9606
11214	9606
11221	9606
11223	9606
11225	9606
11226	10090
11227	9913
11229	10116
11230	9606
11231	9606
11232	9606
11235	10090
11238	9606
11239	9606
11242	9606
11243	9606
11250	9913
11251	9823
11255	9606
11257	9606
11260	10116
11261	9606
11265	9606
11267	9606
11269	9606
11272	9606
11274	9606
11275	9606
11277	9606
11279	9606
11280	9606
11281	9606
11282	9606
11286	10116
11287	9606
11288	9606
11289	10116
11290	9606
11291	9606
11292	9913
11293	9606
11296	10116
11298	10116
11300	10116
11307	9606
11308	9606
11316	9606
11320	10116
11324	9606
11327	9606
11336	9606
11343	9615
11346	9615
11353	9606
11356	9606
11359	9606
11360	9606
11362	9606
11364	9606
11365	9606
11377	10090
11379	9606
11382	9606
11387	9606
11390	9606
11391	10338
11392	83333
11395	9606
11396	9606
11398	9606
11399	9606
11400	9606
11401	10116
11402	9606
11407	9606
11408	9606
11409	9606
11413	9606
11414	9606
11415	9606
11416	9606
11418	83333
11421	170187
11422	9606
11426	9913
11427	10090
11430	10116
11431	9606
11440	9606
11441	9606
11442	9606
11443	9606
11446	9606
11447	9606
11450	9606
11451	9606
11453	9606
11458	10090
11461	10090
11463	9606
11464	10116
11471	9606
11472	9606
11473	9606
11476	9606
11480	9606
11483	9606
11487	10116
11488	9606
11489	9606
11490	10116
11491	10116
11492	10116
11498	9606
11499	9606
11500	9606
11504	9606
11505	9606
11507	9606
11512	9606
11515	9606
11517	9606
11518	10116
11520	9606
11521	9606
11522	9606
11523	9606
11524	10090
11530	10116
11531	9606
11533	9606
11534	9606
11535	9606
11536	9606
11538	9606
11539	9606
11540	9606
11541	9606
11542	9606
11544	9606
11546	9606
11547	9606
11558	10090
11560	9606
11562	9606
11565	9606
11567	9606
11569	9606
11573	9606
11574	9606
11575	9606
11578	9606
11579	9606
11580	9606
11581	10090
11582	9606
11583	9913
11584	10116
11589	10090
11590	9606
11591	9606
11592	10116
11593	10116
11596	9606
11597	10116
11598	9823
11599	9823
11600	9823
11601	9823
11602	9823
11603	9823
11606	9823
11607	9823
11615	10116
11617	9606
11618	9606
11619	9606
11622	9606
11624	9606
11626	9606
11627	9606
11628	9606
11629	9606
11631	9606
11632	9823
11633	9823
11634	9823
11635	9606
11636	9606
11637	9606
11638	9606
11639	9606
11643	224308
11645	224308
11652	9606
11653	9606
11659	9606
11663	9606
11666	9606
11668	10116
11670	10116
11676	9606
11677	10116
11678	9606
11680	10116
11682	9606
11684	9606
11685	9606
11691	9606
11692	9606
11694	9606
11695	9606
11696	9606
11709	9606
11711	10090
11712	10090
11717	10090
11720	9606
11722	9606
11723	9606
11727	9606
11729	9606
11736	10116
11742	559292
11744	9606
11748	9606
11751	9606
11752	9606
11753	9606
11754	9606
11755	9606
11756	9606
11757	9606
11758	9606
11759	9606
11762	10116
11771	10116
11774	10116
11780	10090
11784	10090
11785	9606
11787	9606
11797	9606
11802	10090
11806	10090
11810	10090
11811	10090
11815	9606
11816	9606
11821	9606
11827	9606
11831	10090
11832	10090
11835	10090
11836	10090
11839	9606
11842	9606
11845	10116
11847	9606
11848	9606
11854	9606
11861	10090
11862	10090
11863	10090
11867	9606
11869	9606
11870	9606
11871	9606
11872	9606
11881	9606
11882	9606
11891	10116
11892	10090
11894	10090
11896	10090
11899	10090
11902	9606
11904	9606
11907	9606
11908	9606
11910	9606
11912	9606
11913	10090
11919	9606
11920	10116
11921	10116
11922	9606
11923	10116
11924	10116
11925	9606
11926	9606
11930	9913
11931	9913
11938	9606
11939	9606
11940	9606
11941	9606
11942	9606
11943	9606
11944	10116
11949	10116
11950	10116
11965	9606
11966	9606
11967	9606
11968	9606
11969	9606
11977	10116
11978	10116
11979	9606
11987	10090
11989	9606
11997	9606
12000	9606
12004	10090
12012	10116
12013	9606
12014	9606
12016	10090
12017	10116
12019	10116
12020	10116
12021	9606
12023	9606
12026	9606
12028	9606
12029	9606
12030	9606
12037	9606
12038	9606
12046	9606
12049	10116
12050	10116
12051	10116
12052	10116
12054	9606
12056	9606
12060	9606
12067	9606
12071	9606
12074	10116
12075	10116
12076	10116
12078	10116
12081	10116
12082	10116
12083	10116
12088	9606
12090	9606
12097	11103
12100	83333
12102	10116
12103	10116
12104	10116
12109	9606
12114	9606
12118	10090
12119	83333
12127	10090
12128	10116
12129	10116
12131	10116
12135	10116
12136	10116
12146	10116
12155	10116
12159	9913
12160	9913
12161	9913
12162	9913
12163	9913
12166	10116
12167	10116
12171	10116
12173	10116
12179	9606
12186	9606
12197	10116
12198	10116
12200	10116
12202	10116
12203	9031
12209	9606
12214	9606
12226	11103
12227	9606
12229	9913
12230	9913
12232	9913
12235	10116
12236	10116
12238	10116
12239	10116
12240	10116
12243	10090
12247	9606
12252	9606
12261	9606
12262	9913
12263	9913
12264	9913
12265	9913
12268	9606
12274	9823
12275	9823
12276	9606
12282	9606
12283	9606
12291	9606
12294	10090
12295	10090
12296	10090
12298	10310
12299	10315
12301	10090
12311	10090
12327	9606
12345	9913
12347	9913
12353	9606
12363	10116
12364	10116
12366	11104
12371	10116
12376	9606
12378	9606
12387	9606
12388	9606
12390	10116
12394	10116
12395	10116
12396	9606
12399	9606
12407	10090
12409	10090
12411	10090
12412	10090
12413	10090
12415	9606
12425	9606
12434	10090
12436	10090
12440	10090
12443	9606
12447	10090
12448	9606
12449	10116
12451	10116
12453	10116
12454	10116
12456	11676
12457	10116
12464	169066
12469	10090
12471	10090
12474	10116
12476	10116
12478	10116
12480	10116
12485	10116
12488	10116
12500	9606
12502	10090
12505	10090
12508	10090
12510	10090
12511	10116
12512	10116
12514	10116
12515	10116
12516	10116
12518	10116
12528	10116
12536	10090
12538	9606
12543	10116
12545	10116
12546	10116
12547	10116
12566	10116
12567	10116
12568	10116
12569	10116
12570	10116
12571	10116
12576	9606
12577	9606
12578	9913
12579	9606
12583	9606
12584	9606
12585	9606
12587	9606
12589	9606
12591	10116
12592	9606
12593	9606
12594	9606
12598	9606
12605	10116
12608	9606
12614	10116
12615	9606
12622	9606
12627	9606
12633	9913
12635	10116
12640	9606
12642	9606
12643	9606
12644	559292
12648	9606
12649	9606
12651	9606
12652	9606
12654	10116
12657	10116
12659	9606
12661	9606
12665	9606
12666	9606
12670	9606
12673	10090
12678	9606
12679	9606
12683	9606
12684	9606
12685	9606
12687	10116
12688	10116
12689	10116
12690	9606
12694	9606
12697	9606
12698	9606
12699	9606
12702	9606
12703	9606
12704	9606
12705	10116
12708	10090
12711	9606
12713	9823
12715	9606
12718	9606
12720	9913
12721	9606
12722	10090
12723	9606
12724	9606
12725	9606
12735	9606
12737	9606
12738	9606
12739	9606
12741	10116
12742	10116
12744	10116
12748	10116
12753	10116
12754	10090
12755	10116
12758	10116
12761	10116
12770	9606
12778	10090
12780	9606
12783	10116
12784	10090
12786	9606
12788	10116
12789	9823
12793	10090
12795	9606
12801	9606
12802	550
12804	9606
12806	9913
12808	9606
12809	10116
12810	9606
12811	10116
12818	9606
12819	9606
12823	10116
12824	10116
12825	9606
12828	9606
12829	9606
12830	10116
12831	10090
12832	10116
12840	9606
12844	9606
12845	9606
12847	9606
12848	9606
12851	9606
12853	9986
12854	10116
12855	9606
12856	10116
12857	9606
12861	9606
12862	9606
12865	10116
12866	9606
12869	10090
12877	9913
12879	9913
12883	9606
12886	9606
12887	9615
12894	10116
12895	9606
12896	9606
12898	9913
12899	9913
12900	10116
12906	83333
12907	5476
12908	10116
12909	9606
12910	9606
12911	9606
12912	9606
12913	9606
12914	9606
12915	9606
12920	9606
12921	10090
12923	9606
12930	9606
12932	9913
12933	10116
12938	9913
12939	9606
12943	9606
12944	9606
12945	9606
12946	9606
12947	9606
12948	10116
12949	9606
12950	10116
12951	10090
12952	9606
12955	9606
12956	9606
12962	9913
12965	10116
12967	9606
12968	9606
12971	10116
12973	7227
12978	9913
12983	9606
12998	10116
12999	9606
13000	9606
13001	9606
13004	9606
13005	9606
13008	10116
13010	9606
13018	171101
13025	10090
13029	9606
13031	10116
13049	9913
13053	9606
13054	9606
13055	9606
13056	9606
13061	9606
13064	9606
13067	10116
13068	10090
13070	10090
13071	10090
13074	9606
13076	10116
13077	10116
13081	9606
14000	9823
14037	10116
14042	11706
14043	11676
14044	11706
14069	10370
14071	10377
14073	10299
17000	5691
17005	9913
17007	10116
17013	9986
17015	9823
17017	10116
17018	8005
17019	9913
17021	10141
17022	9606
17023	7141
17024	9823
17025	9823
17027	9986
17028	10116
17031	9823
17033	9031
17034	9913
17035	9913
17036	83333
17039	9823
17041	9606
17042	11970
17045	9606
17047	9940
17048	83333
17050	9606
17052	10116
17054	9986
17056	9986
17058	9913
17061	10036
17063	10116
17065	10116
17066	9913
17067	10116
17068	9913
17069	264203
17070	10116
17071	9913
17073	10141
17074	10141
17076	9823
17077	10116
17078	237561
17080	9986
17081	9823
17084	10141
17085	9823
17086	10141
17087	10090
17091	10116
17092	559292
17093	9606
17095	9913
17096	9913
17100	9940
17106	9823
17107	9913
17117	550
17120	10141
17123	9913
17124	9823
17125	550
17130	9031
17131	10090
17140	9913
17141	9823
17142	10116
17144	5811
17145	9606
17147	9606
17149	1393
17154	10116
18006	3702
18007	3702
18008	83334
18010	7227
18011	196620
18013	10116
18014	632
18016	9606
18025	10116
18032	83333
18033	9606
18035	1773
18036	9606
18038	100226
18040	208964
18043	9606
18044	5833
18046	5833
18054	9606
18058	10116
18061	9606
18064	176279
18070	186103
18071	9606
18072	9606
18075	9606
18079	9606
18080	9606
18082	10116
19600	10116
19605	11888
19606	13689
19607	1427
19609	10116
19623	9606
19624	186763
19632	559292
19634	9986
19637	8355
19639	9606
19645	485
19646	83333
19650	9986
19654	9913
19657	1280
19661	294
19665	1613
19666	5656
19672	10116
19674	9823
19683	9913
19684	7787
19689	9606
19690	83333
19699	7787
19702	10116
19704	5661
19887	12081
19903	10141
19904	9606
19905	9606
19907	4577
19910	9606
20001	5503
20004	10116
20006	10090
20007	9606
20008	9606
20009	187420
20012	227859
20013	39947
20014	9606
20015	9606
20018	1280
20022	36329
20023	9986
20024	224308
20025	9606
20031	10141
20033	10141
20034	237561
20035	9606
20042	1582
20044	8643
20045	8644
20046	9986
20052	559292
20053	9606
20056	9606
20057	9606
20059	10116
20060	10090
20064	1773
20065	83333
20067	11926
20069	44001
20073	9606
20075	9986
20079	559292
20083	10116
20085	9606
20086	10090
20088	10116
20092	9606
20095	9606
20097	9606
20099	2210
20105	9986
20106	71421
20108	83333
20110	10116
20111	1280
20112	9823
20113	9606
20115	88087
20116	1280
20119	158878
20123	10116
20126	9986
20127	9606
20128	5833
20129	10116
20130	9606
20131	9606
20132	9606
20134	10116
20137	9606
20139	9606
20143	9606
20144	1111708
20145	9913
20151	9606
20152	40353
20153	226185
20154	9606
20158	5802
20162	9606
20165	208964
20166	10141
20168	9796
20171	9606
20174	9606
20177	9913
20179	4932
30001	9606
30002	9606
30003	9606
30004	9606
30007	9606
30008	9606
30009	9606
30011	9606
30013	9606
30014	9606
30016	9606
30017	9606
30018	9606
30019	9606
30020	9606
30021	9606
30023	9606
30024	9606
30025	9606
30026	9606
30028	9606
30029	9606
30032	9606
30034	9606
30036	9606
30037	9606
30038	9606
30040	9606
30043	9606
30044	9606
30045	9606
30047	9606
30049	9606
100000	10116
100001	10116
100004	9940
100005	9544
100007	83333
100008	9606
100009	9606
100010	9606
100030	83333
100034	4577
100036	1764
100037	1773
100042	10116
100044	10141
100052	11709
100053	9986
100058	9606
100063	31286
100067	671
100069	9606
100071	9606
100074	10116
100075	9606
100077	9606
100079	9606
100080	9606
100097	9606
100098	9606
100100	9606
100101	9606
100103	559292
100104	9606
100107	11788
100117	10116
100120	10116
100124	303
100126	9606
100127	9606
100129	9606
100138	9606
100140	9606
100142	10116
100144	9606
100145	9606
100146	9606
100147	9606
100151	9606
100155	9606
100156	9606
100157	9606
100159	9606
100163	10116
100166	9606
100168	9606
100170	9606
100171	3847
100176	3888
100177	562
100186	9606
100193	9606
100194	9606
100198	7052
100199	10580
100200	10299
100205	9615
100211	817
100216	1773
100217	9606
100218	224308
100220	9606
100223	42229
100224	13443
100225	3847
100226	9606
100229	1422
100234	1423
100237	83333
100238	5061
100239	301447
100240	10116
100243	1773
100245	5079
100246	559292
100247	559292
100248	274
100271	10299
100277	3988
100280	1467
100281	1402
100282	9606
100287	10116
100288	10360
100290	9606
100293	9606
100300	9606
100301	9606
100302	9606
100303	10338
100304	9606
100305	9606
100306	9913
100307	36329
100308	9606
100309	559292
100312	5691
100314	83333
100322	303
100325	9606
100326	746128
100331	9606
100334	9606
100335	9606
100338	9606
100339	10090
100340	10090
100341	10090
100342	10090
100410	9606
100411	9606
100412	9606
100413	9606
100414	9606
100415	9606
100416	9606
100417	9606
100418	9606
100424	9606
100426	10090
100429	10090
100430	9606
100431	9606
100432	9606
100435	10116
100436	9606
100444	9606
100446	9606
100447	9606
100448	9606
100450	9606
100452	5833
100453	208964
100454	5833
100455	5833
100456	5833
100457	5693
100459	10141
100463	283643
100464	10090
100468	9606
100474	9606
100475	10090
100476	9606
100478	9606
100479	9606
100480	85962
100481	9606
100482	338187
100484	3823
100485	9606
100486	9606
100569	10090
100570	100226
100571	9606
100577	5661
100579	9606
100586	382
100588	5833
100590	5833
100591	9913
100594	9606
100596	5661
100597	1773
100598	10116
100600	1773
100602	1773
100603	1773
100607	36329
100610	10090
100611	9606
100613	9606
100616	9606
100617	83333
100620	28896
100621	559292
100622	9606
100623	9606
100624	9606
100625	358
100627	9606
100628	559292
100629	9606
100630	9606
100633	9606
100635	4058
100637	9606
100639	1392
100640	2136
100641	630
100643	9606
100644	83333
100645	1280
100647	83333
100649	83333
100650	9606
100651	5702
100658	83333
100660	9986
100663	9986
100664	9986
100665	5833
100666	9606
100668	9823
100671	10090
100675	5341
100678	224308
100681	1773
100683	9606
100686	31634
100774	5833
100776	550
100777	83333
100778	83333
100781	9606
100782	9606
100783	9606
100785	9606
100787	9606
100788	9606
100790	9606
100792	9606
100794	9615
100796	10090
100797	10116
100799	10116
100803	10116
100804	40324
100823	4577
100826	10116
100828	9606
100829	283643
100832	559292
100834	9606
100835	9606
100836	9606
100845	9606
100848	9606
100851	9606
100853	9606
100854	9606
100855	9606
100856	9606
100857	9606
100859	10090
100860	10090
100862	9606
100863	10141
100867	9606
100868	10141
100869	8355
100872	10141
100873	10116
100874	9606
100875	9606
100876	9606
100877	9606
100878	9606
100895	10116
100904	9606
100905	9986
100907	9606
100908	9606
100910	9031
100911	10090
100912	9606
100916	9606
100917	9606
100921	1280
100925	9606
100926	5476
100927	10090
100929	1280
100930	4577
100931	9606
100932	9606
100933	9606
100934	9606
100935	9606
100940	9913
100944	9606
100945	9606
100947	9606
100948	9606
100949	9606
100952	9606
100954	237561
100956	9606
100960	10090
100965	10090
100968	10090
100974	9606
100978	8313
100979	11082
100982	9606
100983	615
100984	10116
100985	9606
100986	9606
100987	9606
100988	9606
100989	9606
100992	9606
100993	9606
100995	9606
100997	9606
100999	10116
101002	10116
101005	10116
101009	10090
101012	5833
101013	9606
101014	9606
101016	9606
101017	9913
101018	7054
101019	9606
101024	9606
101026	9606
101028	9606
101030	9606
101033	9606
101034	9606
101036	9606
101043	47917
101044	9606
101049	9606
101050	9606
101051	9606
101053	9606
101054	9606
101057	9606
101060	10116
101064	1773
101065	1773
101068	573
101070	1280
101071	1280
101072	1280
101075	227859
101076	9606
101078	9606
101079	9606
101084	5665
101085	41716
101091	10090
101092	615
101093	10090
101094	10090
101095	10116
101096	10116
101097	9606
101101	10090
101103	85963
101105	10090
101106	10116
101107	1502
101110	1491
101112	10116
101114	9606
101115	13443
101117	550
101119	10116
101121	5664
101127	999953
101130	9606
101131	9606
101133	10090
101139	10090
101140	1392
101141	1392
101144	226185
101146	9913
101147	9615
101148	9544
101149	546
101151	562
101152	9986
101156	441771
101158	10090
101159	9606
101160	615
101161	9606
101162	9606
101163	668
101166	10116
101167	559292
101168	3702
101169	5656
101171	1392
101172	559292
101173	9606
101176	9606
101177	10090
101178	9606
101181	9606
101183	9606
101187	204722
101194	648
101195	79880
101196	1280
101197	562
101199	10141
101202	9606
101203	9606
101204	9606
101208	9606
101210	287
101211	9606
101212	559292
101213	9606
101216	9606
101218	9606
101219	9606
101220	9606
101224	9606
101227	9606
101228	9606
101230	9606
101232	9606
101233	9606
101234	9606
101236	10141
101237	10116
101238	9606
101242	10116
101244	35670
101246	9606
101247	9606
101249	559292
101250	9606
101251	9606
101253	10116
101260	9606
101262	10090
101263	10116
101267	5833
101269	9606
101271	9606
101272	10090
101276	10090
101277	9606
101280	9606
101282	9606
101283	9606
101284	5691
101285	85962
101286	187420
101287	9606
101288	224308
101291	615
101292	9606
101293	9913
101300	9606
101301	9103
101303	9606
101305	10090
101308	10116
101310	9606
101311	9606
101313	9606
101318	118562
101319	10116
101322	10090
101324	9606
101328	9606
101330	53502
101332	9606
101333	9606
101334	10141
101337	9606
101340	9606
101341	9606
101342	9606
101345	9606
101346	208964
101347	9606
101348	9606
101351	9606
101352	559292
101354	9606
101356	9606
101357	9606
101358	9606
101359	9606
101361	9606
101364	9606
101365	9606
101367	9606
101368	9606
101370	9606
101373	9606
101378	9606
101379	9606
101380	5693
101385	559292
101386	9606
101387	559292
101390	10090
101391	9606
101392	9606
101395	9606
101400	9606
101402	10090
101407	9606
101408	9606
101410	9606
101411	9606
101412	9606
101414	9606
101416	9940
101417	10090
101418	10090
101420	10116
101421	9606
101428	238
101429	85962
101430	9606
101431	10090
101435	6523
101436	10090
101437	1773
101439	9606
101440	9606
101442	9913
101443	9913
101444	9606
101445	9606
101449	3702
101450	3702
101451	10090
101454	10116
101456	562
101457	573
101458	3702
101459	5699
101462	9606
101464	9606
101466	9606
101467	5833
101470	9823
101476	9606
101477	9606
101479	10090
101480	10090
101481	9823
101483	9606
101484	9606
101486	1773
101487	1773
101488	1773
101490	1773
101494	9606
101497	10116
101498	3885
101502	9606
101505	9606
101506	9606
101510	9606
101512	9606
101516	8729
101521	9606
101528	10116
101532	9606
101538	9606
101542	9796
101543	582
101546	1773
101547	10090
101548	10090
101549	10116
101561	287
101563	5833
101564	5833
101566	5833
101567	9606
101568	9606
101572	10583
101574	79685
101575	11760
101582	10090
101585	10116
101588	358
101589	9606
101591	9606
101592	9606
101593	9606
101598	9606
101600	9606
101601	10116
101604	9606
101607	9606
101608	9606
101610	9606
101611	9606
101612	9606
101613	9606
101623	10116
101624	9606
102386	72570
102387	121791
102391	9606
102393	9606
102394	9606
102399	9606
102402	559292
102403	9606
102406	7113
102408	669
102409	9606
102412	1280
102414	10141
102415	9606
102418	7227
102420	9606
102421	9606
102422	242601
102423	9606
102436	4577
102438	382835
102439	9606
102440	562
102441	9606
102443	10116
102444	9986
102445	9606
102447	9606
102451	10090
102452	9606
102454	9606
102457	362651
102461	10116
102464	284593
102465	9606
102466	1280
102467	170187
102468	1402
102471	9986
102474	9606
102542	74562
102546	224324
102547	3702
102550	37930
102551	510516
102552	224308
102555	1392
102564	9913
102567	9913
102582	10325
102583	67828
102590	162425
102599	562
102604	83333
102607	562
102615	3847
102617	85962
102621	9606
102631	9606
102638	9606
102639	9606
102642	9606
102664	9606
102665	9606
102667	9606
